listing_id,type,sub_type,start_date,end_date,listing_type,building_age,total_floor_count,floor_no,room_count,size,student_avaliable,mortgage_avaliable,address,furnished,heating_type,price,currency
144,Konut,Daire,12/27/18,12/27/18,satılık,0,10,6,4+1,210.0,0.0,0.0,Samsun/Atakum/Yenimahalle,Eşyasız,Kombi (Doğalgaz),345000.0,TRY
145,Konut,Daire,12/27/18,1/2/19,satılık,0,0,8,3+1,175.0,0.0,0.0,Kayseri/Melikgazi/Mimarsinanbahçelievler,Eşyasız,Kalorifer (Doğalgaz),195000.0,TRY
146,Konut,Daire,12/27/18,12/27/18,satılık,0,5,1,3+1,145.0,0.0,0.0,Ankara/Keçiören/İncirli,Eşyasız,Kombi (Doğalgaz),315000.0,TRY
147,Konut,Daire,12/27/18,12/31/18,satılık,0,4,3,3+1,90.0,0.0,0.0,İstanbul/Üsküdar/Ferah,Eşyasız,Kombi (Doğalgaz),440000.0,TRY
148,Konut,Daire,12/27/18,12/28/18,satılık,1,5,0,1+1,65.0,0.0,0.0,Çanakkale/Biga/Hamdibey,Eşyalı (Mobilyalı),Kalorifer (Doğalgaz),310473.19,TRY
149,Konut,Daire,12/26/18,12/26/18,satılık,5,0,0,1+1,75.0,0.0,0.0,Konya/Selçuklu/Kosova,Eşyasız,Kalorifer (Doğalgaz),127500.0,TRY
150,Konut,Daire,12/26/18,12/26/18,satılık,0,4,4,2+1,115.0,0.0,0.0,Niğde/Merkez/Yenice,Eşyasız,Kombi (Doğalgaz),122000.0,TRY
151,Konut,Daire,12/26/18,12/26/18,satılık,0,4,4,2+1,115.0,0.0,0.0,Niğde/Merkez/Yenice,Eşyasız,Kombi (Doğalgaz),122000.0,TRY
152,Konut,Daire,12/26/18,12/26/18,satılık,0,4,3,3+1,140.0,0.0,0.0,İstanbul/Bahçelievler/Bahçelievler,Eşyasız,Kombi (Doğalgaz),450000.0,TRY
153,Konut,Daire,12/26/18,12/29/18,satılık,0,6,1,3+1,160.0,0.0,0.0,Adana/Kozan/Tufanpaşa,Eşyasız,Klima,175000.0,TRY
154,Konut,Daire,12/26/18,12/28/18,satılık,0,3,2,2+1,120.0,0.0,0.0,Aydın/Didim/Cumhuriyet,Eşyasız,Klima,279000.0,TRY
155,Konut,Daire,12/26/18,12/26/18,satılık,0,4,0,1+1,60.0,0.0,0.0,İzmir/Güzelbahçe/Yelki,Eşyasız,Kalorifer (Doğalgaz),250000.0,TRY
156,Konut,Daire,12/26/18,12/28/18,satılık,0,5,1,3+1,130.0,0.0,0.0,Manisa/Şehzadeler/Mimar Sinan,Eşyasız,Kombi (Doğalgaz),278000.0,TRY
157,Konut,Daire,12/26/18,12/28/18,satılık,0,3,1,3+1,120.0,0.0,0.0,Aydın/Didim/Çamlık,Eşyasız,Yok,350000.0,TRY
158,Konut,Daire,12/26/18,12/26/18,satılık,0,4,4,2+1,115.0,0.0,0.0,Niğde/Merkez/Yenice,Eşyasız,Kombi (Doğalgaz),122000.0,TRY
159,Konut,Daire,12/26/18,12/26/18,satılık,0,4,4,2+1,115.0,0.0,0.0,Niğde/Merkez/Yenice,Eşyasız,Kombi (Doğalgaz),122000.0,TRY
160,Konut,Daire,12/26/18,12/26/18,satılık,0,3,1,2+1,120.0,0.0,0.0,Uşak/Merkez/Kemalöz,Eşyasız,Kombi (Doğalgaz),180000.0,TRY
161,Konut,Daire,12/26/18,12/26/18,satılık,1,1,0,2+2,555.0,0.0,0.0,İstanbul/Fatih/Sarıdemir,Sadece Mutfak,Fancoil,84256.0,GBP
162,Konut,Daire,12/26/18,12/28/18,satılık,0,3,0,1+1,65.0,0.0,0.0,Aydın/Didim/Yeni,Eşyasız,Klima,129000.0,TRY
163,Konut,Daire,12/26/18,1/1/19,satılık,0,0,10,3+1,180.0,0.0,0.0,Kayseri/Talas/Mevlana,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),217000.0,TRY
164,Konut,Daire,12/26/18,12/30/18,satılık,0,9,2,3+1,120.0,0.0,0.0,İstanbul/Kartal/Yakacık Çarşı,Eşyasız,Kombi (Doğalgaz),310473.19,TRY
165,Konut,Daire,12/26/18,1/2/19,satılık,0,3,0,2+1,115.0,0.0,0.0,Ankara/Keçiören/Karakaya,Eşyasız,Kombi (Doğalgaz),107500.0,TRY
166,Konut,Daire,12/26/18,1/2/19,satılık,0,3,1,2+1,80.0,0.0,0.0,Aydın/Didim/Akbük,Eşyasız,Yok,270000.0,TRY
167,Konut,Daire,12/26/18,12/26/18,satılık,0,4,4,2+1,115.0,0.0,0.0,Niğde/Merkez/Yenice,Eşyasız,Kombi (Doğalgaz),122000.0,TRY
168,Konut,Daire,12/26/18,12/28/18,satılık,0,3,2,2+1,110.0,0.0,0.0,Aydın/Didim/Efeler,Eşyasız,Klima,239000.0,TRY
169,Konut,Daire,12/26/18,12/29/18,satılık,2,4,2,3+1,135.0,0.0,0.0,Antalya/Muratpaşa/Muratpaşa,Eşyasız,Klima,310000.0,TRY
170,Konut,Daire,12/26/18,12/26/18,satılık,1,4,4,3+1,130.0,0.0,0.0,İzmir/Menderes/Cüneytbey,Eşyasız,Kombi (Doğalgaz),200000.0,TRY
171,Konut,Daire,12/26/18,12/26/18,satılık,0,4,4,2+1,115.0,0.0,0.0,Niğde/Merkez/Yenice,Eşyasız,Kombi (Doğalgaz),122000.0,TRY
172,Konut,Daire,12/26/18,12/27/18,satılık,0,5,3,2+1,145.0,0.0,0.0,Samsun/Atakum/Küçükkolpınar,Eşyasız,Kombi (Doğalgaz),215000.0,TRY
173,Konut,Daire,12/26/18,12/27/18,satılık,0,5,3,2+1,145.0,0.0,0.0,Samsun/Atakum/Küçükkolpınar,Eşyasız,Kombi (Doğalgaz),215000.0,TRY
174,Konut,Daire,12/26/18,12/26/18,satılık,0,4,4,2+1,115.0,0.0,0.0,Niğde/Merkez/Yenice,Eşyasız,Kombi (Doğalgaz),122000.0,TRY
175,Konut,Daire,12/26/18,12/27/18,satılık,0,8,3,3+1,175.0,0.0,0.0,Samsun/Atakum/Cumhuriyet,Eşyasız,Kombi (Doğalgaz),260000.0,TRY
176,Konut,Daire,12/26/18,12/26/18,satılık,0,4,4,3+1,145.0,0.0,0.0,Afyonkarahisar/Merkez/Kanlıca,Eşyasız,Merkezi Sistem,205000.0,TRY
177,Konut,Daire,12/26/18,12/26/18,satılık,2,5,4,3+1,135.0,0.0,0.0,İstanbul/Bahçelievler/Bahçelievler,Eşyasız,Kombi (Doğalgaz),780000.0,TRY
178,Konut,Daire,12/26/18,12/26/18,satılık,0,4,4,2+1,115.0,0.0,0.0,Niğde/Merkez/Yenice,Eşyasız,Kombi (Doğalgaz),122000.0,TRY
179,Konut,Daire,12/26/18,12/27/18,satılık,0,8,3,3+1,175.0,0.0,0.0,Samsun/Atakum/Cumhuriyet,Eşyasız,Kombi (Doğalgaz),260000.0,TRY
180,Konut,Daire,12/26/18,12/26/18,satılık,4,4,4,2+1,100.0,0.0,0.0,Aydın/Efeler/Girne,Eşyasız,Kombi (Doğalgaz),195000.0,TRY
181,Konut,Daire,12/26/18,1/2/19,satılık,0,3,1,1+1,60.0,0.0,0.0,Aydın/Didim/Akbük,Eşyasız,Yok,205000.0,TRY
182,Konut,Daire,12/26/18,12/31/18,satılık,0,10,1,2+1,140.0,0.0,0.0,Mersin/Mezitli/Fatih,Eşyasız,Kombi (Doğalgaz),245000.0,TRY
183,Konut,Daire,12/26/18,12/28/18,satılık,0,3,0,1+1,65.0,0.0,0.0,Aydın/Didim/Cumhuriyet,Eşyasız,Klima,167000.0,TRY
184,Konut,Daire,12/26/18,12/26/18,satılık,0,6,3,3+1,145.0,0.0,0.0,İstanbul/Bahçelievler/Siyavuşpaşa,Eşyasız,Kombi (Doğalgaz),445000.0,TRY
185,Konut,Daire,12/26/18,12/26/18,satılık,0,7,0,2+1,95.0,0.0,0.0,İstanbul/Pendik/Kurtköy,Eşyasız,Kombi (Doğalgaz),279000.0,TRY
186,Konut,Daire,12/26/18,12/26/18,satılık,0,3,3,4+1,215.0,0.0,0.0,Konya/Selçuklu/Sancak,Eşyalı (Mobilyalı),Kombi (Doğalgaz),290000.0,TRY
187,Konut,Daire,12/26/18,12/30/18,satılık,0,0,2,4+1,240.0,0.0,0.0,Ankara/Altındağ/Ali Ersoy,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),525000.0,TRY
188,Konut,Daire,12/26/18,12/27/18,satılık,0,0,2,3+1,170.0,0.0,0.0,Bursa/Nilüfer/23 Nisan,Eşyasız,Kombi (Doğalgaz),565000.0,TRY
189,Konut,Daire,12/26/18,12/26/18,satılık,0,4,4,3+2,150.0,0.0,0.0,İstanbul/Küçükçekmece/İnönü,Eşyasız,Kombi (Doğalgaz),320000.0,TRY
190,Konut,Daire,12/26/18,12/29/18,satılık,0,5,3,1+1,60.0,0.0,0.0,Aydın/Efeler/Meşrutiyet,Eşyasız,Kombi (Doğalgaz),120000.0,TRY
191,Konut,Daire,12/26/18,12/26/18,satılık,0,6,2,3+1,100.0,0.0,0.0,İstanbul/Esenyurt/Şehitler,Sadece Mutfak,Kalorifer (Doğalgaz),310473.19,TRY
192,Konut,Daire,12/26/18,12/26/18,satılık,0,3,2,2+1,100.0,0.0,0.0,Denizli/Pamukkale/Fesleğen,Eşyasız,Kombi (Doğalgaz),210000.0,TRY
193,Konut,Daire,12/26/18,12/28/18,satılık,0,4,2,3+1,175.0,0.0,0.0,Aydın/Kuşadası/İkiçeşmelik,Eşyalı (Mobilyalı),Kat Kaloriferi,450000.0,TRY
194,Konut,Daire,12/26/18,12/26/18,satılık,1,6,3,2+1,100.0,0.0,0.0,İstanbul/Silivri/Alibey,Eşyasız,Kombi (Doğalgaz),260000.0,TRY
195,Konut,Daire,12/26/18,12/27/18,satılık,0,10,0,3+1,160.0,0.0,0.0,İzmir/Menemen/İstiklal,Sadece Beyaz Eşya,Klima,460000.0,TRY
196,Konut,Daire,12/26/18,12/26/18,satılık,0,6,1,2+1,125.0,0.0,0.0,İstanbul/Esenyurt/Pınar,Sadece Mutfak,Kalorifer (Doğalgaz),165000.0,TRY
197,Konut,Daire,12/26/18,12/26/18,satılık,0,5,2,2+1,95.0,0.0,0.0,Aydın/Efeler/Meşrutiyet,Eşyasız,Kombi (Doğalgaz),180000.0,TRY
198,Konut,Daire,12/26/18,12/26/18,satılık,0,3,2,2+1,108.0,0.0,0.0,Eskişehir/Odunpazarı/71 Evler,Eşyasız,Kombi (Doğalgaz),200000.0,TRY
199,Konut,Daire,12/26/18,1/2/19,satılık,0,1,0,1+1,60.0,0.0,0.0,Aydın/Didim/Akbük,Eşyasız,Yok,245000.0,TRY
200,Konut,Daire,12/25/18,12/31/18,satılık,4,5,0,3+1,155.0,0.0,0.0,Malatya/Battalgazi/B. Mustafa Paşa,Eşyasız,Kombi (Doğalgaz),188000.0,TRY
201,Konut,Daire,12/25/18,12/27/18,satılık,0,5,2,4+1,220.0,0.0,0.0,İstanbul/Şişli/Teşvikiye,Eşyasız,Kombi (Doğalgaz),3200000.0,TRY
202,Konut,Daire,12/25/18,12/25/18,satılık,0,3,2,3+1,130.0,0.0,0.0,Aydın/Didim/Hisar,Eşyasız,Yok,239000.0,TRY
203,Konut,Daire,12/25/18,12/25/18,satılık,0,5,0,3+1,120.0,0.0,0.0,İstanbul/Pendik/Yayalar,Sadece Beyaz Eşya,Kombi (Doğalgaz),390000.0,TRY
204,Konut,Daire,12/25/18,12/25/18,satılık,4,5,1,2+1,95.0,0.0,0.0,İstanbul/Sultangazi/İsmetpaşa,Eşyasız,Kombi (Doğalgaz),320000.0,TRY
205,Konut,Daire,12/25/18,12/25/18,satılık,0,8,15,1+0 (Stüdyo),50.0,0.0,0.0,İstanbul/Başakşehir/Başak,Eşyasız,Kombi (Doğalgaz),100000.0,TRY
206,Konut,Daire,12/25/18,12/25/18,satılık,0,5,3,2+1,125.0,0.0,0.0,Konya/Ereğli/Sümer,Eşyasız,Merkezi Sistem,160000.0,TRY
207,Konut,Daire,12/25/18,12/25/18,satılık,0,5,4,3+2,160.0,0.0,0.0,İstanbul/Gaziosmanpaşa/Sarıgöl,Sadece Mutfak,Kombi (Doğalgaz),365000.0,TRY
208,Konut,Daire,12/25/18,12/29/18,satılık,2,2,4,3+1,140.0,0.0,0.0,Antalya/Muratpaşa/Muratpaşa,Eşyasız,Klima,310000.0,TRY
209,Konut,Daire,12/25/18,12/25/18,satılık,0,5,0,2+1,105.0,0.0,0.0,İstanbul/Sultangazi/50. Yıl,Eşyasız,Kombi (Doğalgaz),173000.0,TRY
210,Konut,Daire,12/25/18,12/25/18,satılık,0,4,0,2+1,110.0,0.0,0.0,İstanbul/Beylikdüzü/Cumhuriyet,Eşyasız,Kombi (Doğalgaz),154900.0,TRY
211,Konut,Daire,12/25/18,12/27/18,satılık,3,3,0,3+1,143.0,0.0,0.0,Düzce/Merkez/Cumhuriyet,Eşyasız,Kombi (Doğalgaz),195000.0,TRY
212,Konut,Daire,12/25/18,12/25/18,satılık,2,5,4,4+2,270.0,0.0,0.0,İstanbul/Sultangazi/Malkoçoğlu,Eşyasız,Klima,580000.0,TRY
213,Konut,Daire,12/25/18,12/31/18,satılık,0,4,2,2+1,100.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,230000.0,TRY
214,Konut,Daire,12/25/18,12/26/18,satılık,0,3,2,2+1,100.0,0.0,0.0,Mersin/Mezitli/Menderes,Eşyasız,Kombi (Doğalgaz),155000.0,TRY
215,Konut,Daire,12/25/18,12/27/18,satılık,1,5,0,1+1,65.0,0.0,0.0,Çanakkale/Biga/Hamdibey,Eşyalı (Mobilyalı),Kombi (Doğalgaz),110000.0,TRY
216,Konut,Daire,12/25/18,12/25/18,satılık,0,5,0,3+1,120.0,0.0,0.0,İstanbul/Avcılar/Ambarlı,Eşyasız,Kombi (Doğalgaz),225000.0,TRY
217,Konut,Daire,12/25/18,12/25/18,satılık,0,8,3,3+1,175.0,0.0,0.0,Samsun/Atakum/Cumhuriyet,Eşyasız,Kombi (Doğalgaz),260000.0,TRY
218,Konut,Daire,12/25/18,12/28/18,satılık,1,0,4,5+1,220.0,0.0,0.0,Mersin/Mezitli/Akdeniz,Eşyasız,Kombi (Doğalgaz),358000.0,TRY
219,Konut,Daire,12/25/18,12/27/18,satılık,0,3,1,2+1,110.0,0.0,0.0,Antalya/Muratpaşa/Muratpaşa,Eşyasız,Klima,200000.0,TRY
220,Konut,Daire,12/25/18,12/25/18,satılık,2,5,1,2+1,110.0,0.0,0.0,İstanbul/Sultangazi/50. Yıl,Eşyasız,Kombi (Doğalgaz),310000.0,TRY
221,Konut,Daire,12/25/18,12/28/18,satılık,0,3,0,3+1,190.0,0.0,0.0,Aydın/Didim/Efeler,Eşyalı (Mobilyalı),Klima,269000.0,TRY
222,Konut,Daire,12/25/18,12/25/18,satılık,4,5,0,2+1,105.0,0.0,0.0,İstanbul/Sultangazi/50. Yıl,Eşyasız,Kombi (Doğalgaz),174000.0,TRY
223,Konut,Daire,12/25/18,12/25/18,satılık,0,4,0,3+1,160.0,0.0,0.0,Samsun/Atakum/Mimarsinan,Eşyalı (Mobilyalı),Kombi (Doğalgaz),179000.0,TRY
224,Konut,Daire,12/25/18,12/28/18,satılık,0,0,14,3+1,180.0,0.0,0.0,Kayseri/Talas/Mevlana,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),180000.0,TRY
225,Konut,Daire,12/25/18,12/26/18,satılık,0,3,3,3+1,140.0,0.0,0.0,Antalya/Kepez/Kuzeyyaka,Eşyasız,Soba (Kömür),153000.0,TRY
226,Konut,Daire,12/25/18,12/25/18,satılık,0,0,9,1+1,55.0,0.0,0.0,İstanbul/Esenyurt/Barbaros Hayrettin Paşa,Eşyasız,Kombi (Doğalgaz),168000.0,TRY
227,Konut,Daire,12/25/18,12/25/18,satılık,0,5,0,3+1,120.0,0.0,0.0,İstanbul/Pendik/Yayalar,Sadece Beyaz Eşya,Kombi (Doğalgaz),390000.0,TRY
228,Konut,Daire,12/25/18,12/28/18,satılık,0,3,2,1+1,65.0,0.0,0.0,Aydın/Didim/Yeni,Eşyasız,Klima,132000.0,TRY
229,Konut,Daire,12/25/18,12/27/18,satılık,0,4,2,3+1,130.0,0.0,0.0,İstanbul/Sancaktepe/Merve,Eşyasız,Kombi (Doğalgaz),290000.0,TRY
230,Konut,Daire,12/25/18,12/25/18,satılık,0,10,0,1+0 (Stüdyo),142963.0,0.0,0.0,İstanbul/Pendik/Ahmet Yesevi,Sadece Mutfak,Kombi (Doğalgaz),510222.0,EUR
231,Konut,Daire,12/25/18,12/25/18,satılık,3,2,0,4+1,444.0,0.0,0.0,Ankara/Elmadağ/Hasanoğlan Havuzbaşı,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),3614545.0,GBP
232,Konut,Daire,12/25/18,12/30/18,satılık,0,4,0,3+1,150.0,0.0,0.0,Antalya/Muratpaşa/Meydankavağı,Eşyalı (Mobilyalı),Klima,255000.0,TRY
233,Konut,Daire,12/25/18,12/25/18,satılık,1,7,5,8+4,4544.0,0.0,0.0,Ankara/Elmadağ/Hasanoğlan Havuzbaşı,Sadece Beyaz Eşya,Klima,849435.0,USD
234,Konut,Daire,12/25/18,12/25/18,satılık,0,0,7,2+1,127.0,0.0,0.0,İstanbul/Sultangazi/Eski Habipler,Sadece Beyaz Eşya,Kombi (Doğalgaz),465000.0,TRY
235,Konut,Daire,12/24/18,12/25/18,satılık,0,5,4,4+2,220.0,0.0,0.0,İstanbul/Sultangazi/Cebeci,Eşyasız,Kombi (Doğalgaz),580000.0,TRY
236,Konut,Daire,12/24/18,12/27/18,satılık,0,4,4,3+1,150.0,0.0,0.0,Konya/Akşehir/Altunkalem,Eşyasız,Kombi (Doğalgaz),115000.0,TRY
237,Konut,Daire,12/24/18,12/24/18,satılık,0,3,7,2+1,289634.0,0.0,0.0,İstanbul/Güngören/Sanayi,Sadece Mutfak,Kalorifer (Doğalgaz),427222.0,GBP
238,Konut,Daire,12/24/18,12/24/18,satılık,0,5,1,2+1,110.0,0.0,0.0,İstanbul/Esenyurt/Bağlarçeşme,Eşyasız,Kombi (Doğalgaz),157000.0,TRY
239,Konut,Daire,12/24/18,12/31/18,satılık,0,0,0,4+1,220.0,0.0,0.0,Kayseri/Talas/Bahçelievler,Eşyasız,Merkezi Sistem,375000.0,TRY
240,Konut,Daire,12/24/18,12/24/18,satılık,0,6,0,2+1,75.0,0.0,0.0,İstanbul/Çekmeköy/Aydınlar,Eşyasız,Kombi (Doğalgaz),230000.0,TRY
241,Konut,Daire,12/24/18,12/25/18,satılık,0,0,3,3+1,165.0,0.0,0.0,Gaziantep/Şahinbey/Karataş,Eşyasız,Kombi (Doğalgaz),250000.0,TRY
242,Konut,Daire,12/24/18,12/27/18,satılık,0,5,0,3+1,148.0,0.0,0.0,Kocaeli/Körfez/İlimtepe,Eşyasız,Kombi (Doğalgaz),105000.0,TRY
243,Konut,Daire,12/24/18,12/24/18,satılık,1,3,0,8+3,9262737.0,0.0,0.0,İstanbul/Güngören/Mehmet Nesih Özmen,Sadece Beyaz Eşya,Fancoil,74222.0,TRY
244,Konut,Daire,12/24/18,12/24/18,satılık,0,4,0,3+1,120.0,0.0,0.0,İzmir/Menemen/Atatürk,Eşyasız,Soba (Kömür),148000.0,TRY
245,Konut,Daire,12/24/18,12/26/18,satılık,0,3,2,2+1,80.0,0.0,0.0,Kocaeli/İzmit/Alikahya Atatürk,Eşyasız,Kombi (Doğalgaz),115000.0,TRY
246,Konut,Daire,12/24/18,12/24/18,satılık,0,5,2,3+1,148.0,0.0,0.0,İstanbul/Avcılar/Gümüşpala,Eşyasız,Kombi (Doğalgaz),450000.0,TRY
247,Konut,Daire,12/24/18,12/26/18,satılık,0,6,4,2+1,115.0,0.0,0.0,Bursa/Orhangazi/Muradiye,Eşyasız,Kombi (Doğalgaz),140000.0,TRY
248,Konut,Daire,12/24/18,12/25/18,satılık,0,5,0,3+1,135.0,0.0,0.0,Ankara/Yenimahalle/Ergazi,Eşyasız,Kombi (Doğalgaz),270000.0,TRY
249,Konut,Daire,12/24/18,12/31/18,satılık,0,5,0,3+1,135.0,0.0,0.0,Edirne/Merkez/Şükrüpaşa,Eşyasız,Kombi (Doğalgaz),298000.0,TRY
250,Konut,Daire,12/24/18,12/25/18,satılık,0,5,3,3+1,120.0,0.0,0.0,İstanbul/Üsküdar/Bulgurlu,Eşyasız,Kombi (Doğalgaz),520000.0,TRY
251,Konut,Daire,12/24/18,12/25/18,satılık,3,5,5,2+1,120.0,0.0,0.0,İstanbul/Sultangazi/İsmetpaşa,Eşyasız,Kombi (Doğalgaz),235000.0,TRY
252,Konut,Daire,12/24/18,12/25/18,satılık,0,5,0,3+1,160.0,0.0,0.0,Antalya/Kepez/Karşıyaka,Eşyasız,Klima,192500.0,TRY
253,Konut,Daire,12/24/18,12/28/18,satılık,0,5,2,3+1,140.0,0.0,0.0,Aydın/Kuşadası/İkiçeşmelik,Eşyasız,Merkezi Sistem,400000.0,TRY
254,Konut,Daire,12/24/18,12/24/18,satılık,3,5,3,2+1,125.0,0.0,0.0,İstanbul/Esenyurt/İncirtepe,Eşyasız,Kombi (Doğalgaz),156000.0,TRY
255,Konut,Daire,12/24/18,12/25/18,satılık,2,5,5,4+1,180.0,0.0,0.0,İstanbul/Sultangazi/İsmetpaşa,Eşyasız,Kombi (Doğalgaz),375000.0,TRY
256,Konut,Daire,12/24/18,12/25/18,satılık,0,9,2,3+1,165.0,0.0,0.0,Kayseri/Kocasinan/Ahi Evran,Eşyalı (Mobilyalı),Merkezi Sistem (Isı Payı Ölçer),200000.0,TRY
257,Konut,Daire,12/24/18,12/25/18,satılık,0,9,2,3+1,165.0,0.0,0.0,Kayseri/Kocasinan/Ahi Evran,Eşyalı (Mobilyalı),Merkezi Sistem (Isı Payı Ölçer),200000.0,TRY
258,Konut,Daire,12/24/18,12/24/18,satılık,0,6,2,2+1,115.0,0.0,0.0,İstanbul/Esenyurt/Bağlarçeşme,Eşyasız,Kombi (Doğalgaz),156000.0,TRY
259,Konut,Daire,12/24/18,12/26/18,satılık,2,8,8,3+1,120.0,0.0,0.0,Batman/Merkez/Yenişehir,Eşyasız,Kombi (Doğalgaz),70000.0,TRY
260,Konut,Daire,12/24/18,12/24/18,satılık,0,5,0,9+4,7336107.0,0.0,0.0,İstanbul/Güngören/Gençosman,Sadece Mutfak,Fancoil,808222.0,TRY
261,Konut,Daire,12/24/18,12/31/18,satılık,0,5,0,2+1,95.0,0.0,0.0,İstanbul/Esenyurt/Balıkyolu,Eşyalı (Mobilyalı),Kombi (Doğalgaz),120000.0,TRY
262,Konut,Daire,12/24/18,12/26/18,satılık,0,4,2,3+1,138.0,0.0,0.0,İstanbul/Sancaktepe/Yenidoğan,Sadece Mutfak,Kombi (Doğalgaz),310000.0,TRY
263,Konut,Daire,12/24/18,12/25/18,satılık,3,6,4,7+2,7035546.0,0.0,0.0,Ankara/Elmadağ/Yenimahalle,Sadece Mutfak,Kalorifer (Doğalgaz),219222.0,TRY
264,Konut,Daire,12/24/18,12/24/18,satılık,2,0,4,4+1,180.0,0.0,0.0,Kahramanmaraş/Onikişubat/Haydar Bey,Eşyasız,Klima,260000.0,TRY
265,Konut,Daire,12/24/18,12/28/18,satılık,0,1,2,1+1,65.0,0.0,0.0,Aydın/Didim/Efeler,Eşyasız,Klima,129000.0,TRY
266,Konut,Daire,12/24/18,12/24/18,satılık,0,0,0,8+3,208328.0,0.0,0.0,İstanbul/Güngören/Sanayi,Sadece Mutfak,Güneş Enerjisi,83100.0,USD
267,Konut,Daire,12/24/18,12/25/18,satılık,0,9,2,3+1,165.0,0.0,0.0,Kayseri/Kocasinan/Ahi Evran,Eşyalı (Mobilyalı),Merkezi Sistem (Isı Payı Ölçer),200000.0,TRY
268,Konut,Daire,12/24/18,12/27/18,satılık,0,4,1,3+1,125.0,0.0,0.0,Ankara/Çankaya/Harbiye,Eşyasız,Merkezi Sistem,300000.0,TRY
269,Konut,Daire,12/24/18,1/2/19,satılık,4,9,4,4+1,185.0,0.0,0.0,Mersin/Mezitli/Menderes,Eşyasız,Kombi (Doğalgaz),405000.0,TRY
270,Konut,Daire,12/24/18,12/25/18,satılık,3,6,0,2+1,98.0,0.0,0.0,İstanbul/Sultangazi/Malkoçoğlu,Eşyasız,Kombi (Doğalgaz),177000.0,TRY
271,Konut,Daire,12/24/18,12/25/18,satılık,4,0,6,6+1,460863.0,0.0,0.0,Ankara/Elmadağ/Hasanoğlan Havuzbaşı,Sadece Beyaz Eşya,Soba (Doğalgaz),62222.0,EUR
272,Konut,Daire,12/24/18,1/3/19,satılık,0,5,2,2+1,90.0,0.0,0.0,İzmir/Karşıyaka/İmbatlı,Eşyasız,Kombi (Doğalgaz),240000.0,TRY
273,Konut,Daire,12/24/18,12/24/18,satılık,0,1,15,6+2,36177.0,0.0,0.0,İstanbul/Güngören/Sanayi,Eşyalı (Mobilyalı),Fancoil,660222.0,EUR
274,Konut,Daire,12/24/18,12/24/18,satılık,0,2,11,6+3,6271800.0,0.0,0.0,İstanbul/Güngören/Akıncılar,Eşyasız,Kat Kaloriferi,35522.0,TRY
275,Konut,Daire,12/24/18,12/31/18,satılık,2,10,3,3+1,130.0,0.0,0.0,Trabzon/Yomra/Sancak,Eşyasız,Merkezi Sistem,270000.0,TRY
276,Konut,Daire,12/24/18,12/24/18,satılık,0,3,2,1+1,65.0,0.0,0.0,Eskişehir/Odunpazarı/Orhangazi,Eşyasız,Kombi (Doğalgaz),84000.0,TRY
277,Konut,Daire,12/23/18,12/24/18,satılık,0,4,3,3+1,140.0,0.0,0.0,Aydın/Kuşadası/Türkmen,Eşyalı (Mobilyalı),Klima,345000.0,TRY
278,Konut,Daire,12/23/18,12/23/18,satılık,0,5,3,3+1,130.0,0.0,0.0,Ankara/Çankaya/Ayrancı,Eşyasız,Merkezi Sistem,350000.0,TRY
279,Konut,Daire,12/23/18,12/23/18,satılık,0,3,0,2+1,110.0,0.0,0.0,Ankara/Altındağ/Beşikkaya,Eşyasız,Kombi (Doğalgaz),110000.0,TRY
280,Konut,Daire,12/23/18,12/23/18,satılık,3,0,0,1+0 (Stüdyo),60.0,0.0,0.0,İstanbul/Esenyurt/Yeşilkent,Eşyasız,Kombi (Doğalgaz),120000.0,TRY
281,Konut,Daire,12/23/18,12/23/18,satılık,5,6,5,3+1,185.0,0.0,0.0,Gaziantep/Şehitkamil/Ulus,Eşyasız,Kombi (Doğalgaz),425000.0,TRY
282,Konut,Daire,12/23/18,12/31/18,satılık,0,5,4,3+1,150.0,0.0,0.0,Antalya/Konyaaltı/Siteler,Eşyasız,Klima,250000.0,TRY
283,Konut,Daire,12/23/18,12/31/18,satılık,2,10,0,3+1,110.0,0.0,0.0,İstanbul/Bağcılar/Kirazlı,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),299000.0,TRY
284,Konut,Daire,12/23/18,12/23/18,satılık,0,3,2,3+1,120.0,0.0,0.0,İzmir/Menderes/Cüneytbey,Eşyasız,Kombi (Doğalgaz),260000.0,TRY
285,Konut,Daire,12/23/18,12/23/18,satılık,0,4,4,2+1,95.0,0.0,0.0,Eskişehir/Odunpazarı/Emek,Eşyasız,Kombi (Doğalgaz),158000.0,TRY
286,Konut,Daire,12/23/18,12/29/18,satılık,0,5,4,2+1,85.0,0.0,0.0,İstanbul/Bahçelievler/Şirinevler,Eşyasız,Kombi (Doğalgaz),500000.0,TRY
287,Konut,Daire,12/23/18,12/23/18,satılık,0,4,4,5+1,300.0,0.0,0.0,Gaziantep/Şehitkamil/İbrahimli,Eşyasız,Kombi (Doğalgaz),1000000.0,TRY
